ico couple,date,higherEx,lowerEx,tradeValueMargin,tradeValueMarginPct,minTradbleQtty,tradeValueBuy,tradeValueSell
xrp_btc-XRPBTC,2018-01-15 19:57:44,gateIo,binance,2.499456966999998E-4,0.108944766319042,17.723,0.00229424235,0.0025538843
ada_btc-ADABTC,2018-01-15 19:58:01,gateIo,binance,0.001494519177110727,0.13833581226243605,178.54172018,0.0108035594880918,0.012344374533245201
bcd_btc-BCDBTC,2018-01-15 19:58:02,binance,gateIo,0.04736000672,4.031558408215661,7.54,0.01174732,0.05924932
iota_btc-IOTABTC,2018-01-15 19:58:10,gateIo,binance,3.8637323200000125E-5,0.02387276958882863,6.278,0.0016184683999999998,0.00166367
xrp_btc-XRPBTC,2018-01-15 19:58:15,gateIo,binance,2.4941294332000015E-4,0.10868736484399143,17.723,0.0022947740399999997,0.0025538843
bcd_btc-BCDBTC,2018-01-15 19:58:32,binance,gateIo,0.06068008936399999,4.065558124598586,9.586,0.014925402,0.075786916
xrp_btc-XRPBTC,2018-01-15 19:58:45,gateIo,binance,2.536749703599999E-4,0.11074992262457438,17.723,0.00229052052,0.0025538843
bcd_btc-BCDBTC,2018-01-15 19:59:02,binance,gateIo,0.134127650736,4.049659872611465,21.096,0.03312072,0.16764991199999998
xrp_btc-XRPBTC,2018-01-15 19:59:15,gateIo,binance,2.504784500800003E-4,0.10920228712718297,17.723,0.0022937106599999996,0.0025538843
ada_btc-ADABTC,2018-01-15 19:59:31,gateIo,binance,0.0012472491377634586,0.12395720683363755,166.89224123,0.0100619332237567,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 19:59:32,binance,gateIo,0.0747767918607885,4.090932735426009,11.70958725,0.01827866569725,0.09327857203350001
xrp_btc-XRPBTC,2018-01-15 19:59:47,gateIo,binance,2.508336189999999E-4,0.10937403400309116,17.723,0.0022933562,0.0025538843
ada_btc-ADABTC,2018-01-15 20:00:04,gateIo,binance,7.181142800000005E-4,0.12265142478462566,97.0,0.00585492,0.00659794
bcd_btc-BCDBTC,2018-01-15 20:00:05,binance,gateIo,0.021832650949999997,4.085755441741357,3.421,0.005343601999999999,0.027241422999999997
xrp_btc-XRPBTC,2018-01-15 20:00:38,gateIo,binance,2.3188755832889403E-4,0.10860159085643681,16.4894067,0.002135213273583,0.00237612350547
ada_btc-ADABTC,2018-01-15 20:00:41,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:00:42,binance,gateIo,0.06566277252000001,4.0583267136451,10.365,0.016179765000000002,0.082038975
xrp_btc-XRPBTC,2018-01-15 20:00:53,gateIo,binance,2.4764418792000035E-4,0.1079165894346619,17.723,0.0022947740399999997,0.002552112
ada_btc-ADABTC,2018-01-15 20:01:01,gateIo,binance,4.656557000000001E-4,0.12695326791950776,61.0,0.0036679300000000002,0.00414922
bcd_btc-BCDBTC,2018-01-15 20:01:02,binance,gateIo,0.15062604418399997,4.033132484076432,23.788,0.03734716,0.18842474799999998
xrp_btc-XRPBTC,2018-01-15 20:01:22,gateIo,binance,2.481769413E-4,0.10817381228273464,17.723,0.00229424235,0.002552112
ada_btc-ADABTC,2018-01-15 20:01:31,gateIo,binance,2.893190800000003E-4,0.12657788861180397,38.0,0.0022857,0.00258476
bcd_btc-BCDBTC,2018-01-15 20:01:33,binance,gateIo,0.016032217200000004,4.027638693145421,2.55,0.00398055,0.02006085
xrp_btc-XRPBTC,2018-01-15 20:01:43,gateIo,binance,0.0055573120000000035,0.10731716360265726,400.0,0.051784,0.05756
ada_btc-ADABTC,2018-01-15 20:02:01,gateIo,binance,0.0012740053018774522,0.12695326791950787,166.89224123,0.0100352304651599,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:02:03,binance,gateIo,0.004251180684,4.016770019218449,0.678,0.0010583580000000001,0.0053223
iota_btc-IOTABTC,2018-01-15 20:02:08,gateIo,binance,1.346454959999997E-4,0.024736186770427958,21.18,0.00544326,0.005599992
xrp_btc-XRPBTC,2018-01-15 20:02:13,gateIo,binance,0.0052362825000000016,0.10791730427390064,375.0,0.04852125,0.053962500000000004
ada_btc-ADABTC,2018-01-15 20:02:31,gateIo,binance,0.0012723330416203286,0.12676554705686754,166.89224123,0.010036899387572198,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:02:33,binance,gateIo,0.00425186004,4.019987179487179,0.678,0.00105768,0.0053223
iota_btc-IOTABTC,2018-01-15 20:02:47,gateIo,binance,9.464551064814565E-6,0.008588157433721124,4.29028987,0.0011020467589069,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:02:52,gateIo,binance,0.007542473828891885,0.1069745173745172,544.45715278,0.07050720128501001,0.078347384285042
ada_btc-ADABTC,2018-01-15 20:03:01,gateIo,binance,0.0012957446852200712,0.12939933333333337,166.89224123,0.0100135344738,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:03:02,binance,gateIo,0.06257207999999999,4.011030769230769,10.0,0.0156,0.07835999999999999
iota_btc-IOTABTC,2018-01-15 20:03:08,gateIo,binance,1.5611935807942784E-5,0.01424561540870635,4.29028987,0.0010959116443928,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:03:13,gateIo,binance,0.0010698638200000005,0.10432616901625458,79.0,0.01025499,0.0113681
ada_btc-ADABTC,2018-01-15 20:03:31,gateIo,binance,0.0012957446852200712,0.12939933333333337,166.89224123,0.0100135344738,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:03:33,binance,gateIo,0.07354234679399999,3.984803331197949,11.823,0.018455703,0.09221939999999999
iota_btc-IOTABTC,2018-01-15 20:03:38,gateIo,binance,9.937426814286235E-6,0.00902110920704163,4.29028987,0.0011015748270211997,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:03:44,gateIo,binance,2.4340571999999992E-4,0.10415574212431637,18.0,0.00233694,0.0025902
ada_btc-ADABTC,2018-01-15 20:04:01,gateIo,binance,0.0012974169454771966,0.12958793132188712,166.89224123,0.0100118655513877,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:04:03,binance,gateIo,0.009004037583999999,3.9534759769378596,1.459,0.002277499,0.011308709
iota_btc-IOTABTC,2018-01-15 20:04:08,gateIo,binance,9.335584951322451E-6,0.008470144024912283,4.29028987,0.0011021754676029999,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:04:13,gateIo,binance,7.860326199999998E-4,0.07664879439180339,79.0,0.01025499,0.0110837
ada_btc-ADABTC,2018-01-15 20:04:31,gateIo,binance,0.0012957446852200712,0.12939933333333337,166.89224123,0.0100135344738,0.0113520102484646
iota_btc-IOTABTC,2018-01-15 20:04:39,gateIo,binance,8.94868661084567E-6,0.008116269115529488,4.29028987,0.0011025615936913,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:04:44,gateIo,binance,7.868241999999985E-4,0.0767318952234205,79.0,0.010254200000000002,0.0110837
ada_btc-ADABTC,2018-01-15 20:05:01,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
iota_btc-IOTABTC,2018-01-15 20:05:10,gateIo,binance,8.905697906348442E-6,0.008076964980544605,4.29028987,0.0011026044965899999,0.0011159472980856997
qtum_btc-QTUMBTC,2018-01-15 20:05:13,binance,gateIo,4.2369739999999923E-5,0.00858738738738737,1.27,0.00493395,0.00499618
xrp_btc-XRPBTC,2018-01-15 20:05:15,gateIo,binance,7.876157800000009E-4,0.076815008860467,79.0,0.01025341,0.0110837
ada_btc-ADABTC,2018-01-15 20:05:31,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
iota_btc-IOTABTC,2018-01-15 20:05:38,gateIo,binance,8.862709201850998E-6,0.008037663904128061,4.29028987,0.0011026473994887,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:05:43,gateIo,binance,7.947400000000003E-4,0.07756360832690827,79.0,0.0102463,0.0110837
ada_btc-ADABTC,2018-01-15 20:06:01,gateIo,binance,8.353498400000001E-4,0.12751680532445925,109.0,0.0065509,0.00741418
bcd_btc-BCDBTC,2018-01-15 20:06:02,binance,gateIo,0.19851557643999995,3.9394106342088397,32.282,0.050392202,0.24950757799999995
iota_btc-IOTABTC,2018-01-15 20:06:08,gateIo,binance,8.905697906348442E-6,0.008076964980544605,4.29028987,0.0011026044965899999,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:06:13,gateIo,binance,7.986978999999993E-4,0.0779799460084843,79.0,0.01024235,0.0110837
ada_btc-ADABTC,2018-01-15 20:06:31,gateIo,binance,0.0012974169454771966,0.12958793132188712,166.89224123,0.0100118655513877,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:06:32,binance,gateIo,0.12449583158400002,3.9419679692504808,20.232,0.031582152,0.156454056
iota_btc-IOTABTC,2018-01-15 20:06:41,gateIo,binance,8.862709201850998E-6,0.008037663904128061,4.29028987,0.0011026473994887,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:06:46,gateIo,binance,8.121547600000011E-4,0.07939789928946567,79.0,0.010228919999999999,0.0110837
ada_btc-ADABTC,2018-01-15 20:07:01,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:07:02,binance,gateIo,0.098291832144,3.9918360025624597,15.774,0.024623214,0.123210714
iota_btc-IOTABTC,2018-01-15 20:07:08,gateIo,binance,8.905697906348442E-6,0.008076964980544605,4.29028987,0.0011026044965899999,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:07:13,gateIo,binance,8.121547600000011E-4,0.07939789928946567,79.0,0.010228919999999999,0.0110837
ada_btc-ADABTC,2018-01-15 20:07:31,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:07:32,binance,gateIo,0.07120873367399999,4.003983344010249,11.393,0.017784473000000002,0.08920719
iota_btc-IOTABTC,2018-01-15 20:07:39,gateIo,binance,8.94868661084567E-6,0.008116269115529488,4.29028987,0.0011025615936913,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:07:43,gateIo,binance,8.145294999999992E-4,0.07964851293935875,79.0,0.010226550000000001,0.0110837
ada_btc-ADABTC,2018-01-15 20:08:01,gateIo,binance,0.0012957446852200712,0.12939933333333337,166.89224123,0.0100135344738,0.0113520102484646
iota_btc-IOTABTC,2018-01-15 20:08:09,gateIo,binance,8.94868661084567E-6,0.008116269115529488,4.29028987,0.0011025615936913,0.0011159472980856997
qtum_btc-QTUMBTC,2018-01-15 20:08:11,binance,gateIo,7.48492200000003E-4,0.01526640926640933,12.62,0.049028699999999995,0.0499752
xrp_btc-XRPBTC,2018-01-15 20:08:13,gateIo,binance,8.192789799999988E-4,0.08015008887858399,79.0,0.010221810000000001,0.0110837
ada_btc-ADABTC,2018-01-15 20:08:31,gateIo,binance,0.0012957446852200712,0.12939933333333337,166.89224123,0.0100135344738,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:08:32,binance,gateIo,0.066575635434,3.98480333119795,10.703,0.016707383,0.08348339999999999
iota_btc-IOTABTC,2018-01-15 20:08:39,gateIo,binance,1.0539268677249586E-5,0.009572675551398761,4.29028987,0.0011009741864394,0.0011159472980856997
qtum_btc-QTUMBTC,2018-01-15 20:08:42,binance,gateIo,7.826470700000007E-4,0.015523294723294738,12.9775,0.0504175875,0.0514038775
xrp_btc-XRPBTC,2018-01-15 20:08:44,gateIo,binance,8.208621400000015E-4,0.08031738424673433,79.0,0.010220229999999999,0.0110837
ada_btc-ADABTC,2018-01-15 20:09:01,gateIo,binance,0.0012957446852200712,0.12939933333333337,166.89224123,0.0100135344738,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:09:02,binance,gateIo,0.131229204966,3.984803331197949,21.097,0.032932417000000005,0.1645566
iota_btc-IOTABTC,2018-01-15 20:09:09,gateIo,binance,1.0539268677249586E-5,0.009572675551398761,4.29028987,0.0011009741864394,0.0011159472980856997
qtum_btc-QTUMBTC,2018-01-15 20:09:12,binance,gateIo,2.938651199999929E-4,0.008330501930501728,9.08,0.0352758,0.035711639999999996
xrp_btc-XRPBTC,2018-01-15 20:09:14,gateIo,binance,8.121547600000011E-4,0.07939789928946567,79.0,0.010228919999999999,0.0110837
ada_btc-ADABTC,2018-01-15 20:09:31,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:09:32,binance,gateIo,0.018876690587999997,3.976484615384615,3.043,0.00474708,0.023680626
hsr_btc-HSRBTC,2018-01-15 20:09:37,binance,gateIo,7.805010013499953E-6,0.005910585775740727,1.061805,0.0013205137882500001,0.00133362708
iota_btc-IOTABTC,2018-01-15 20:09:39,gateIo,binance,1.0539268677249586E-5,0.009572675551398761,4.29028987,0.0011009741864394,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:09:44,gateIo,binance,7.908136999999995E-4,0.07721018125723095,79.0,0.01024235,0.0110758
ada_btc-ADABTC,2018-01-15 20:10:01,gateIo,binance,0.0011346567814800009,0.12851314475873554,146.907,0.0088291107,0.010001428560000001
bcd_btc-BCDBTC,2018-01-15 20:10:02,binance,gateIo,0.018754727148,3.8520225,3.043,0.0048688,0.023680626
iota_btc-IOTABTC,2018-01-15 20:10:09,gateIo,binance,1.0539268677249586E-5,0.009572675551398761,4.29028987,0.0011009741864394,0.0011159472980856997
xrp_btc-XRPBTC,2018-01-15 20:10:13,gateIo,binance,3.6468324919385113E-4,0.07814657100979719,35.99982322,0.0046666570840086,0.005050775197766
ada_btc-ADABTC,2018-01-15 20:10:31,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:10:32,binance,gateIo,0.065600490114,3.8386437069505326,10.701,0.017089497,0.082889946
iota_btc-IOTABTC,2018-01-15 20:10:41,gateIo,binance,4.893120000000039E-5,0.009533785363572675,20.0,0.0051324,0.005202
xrp_btc-XRPBTC,2018-01-15 20:10:45,gateIo,binance,3.6937258616648766E-4,0.07923088803088794,35.99982322,0.0046619771069900005,0.005050775197766
ada_btc-ADABTC,2018-01-15 20:11:01,gateIo,binance,0.001279022082648827,0.12751680532445947,166.89224123,0.010030223697922998,0.0113520102484646
iota_btc-IOTABTC,2018-01-15 20:11:08,gateIo,binance,1.0572049260710277E-5,0.008155576309440173,5.04434983,0.0012962970193134001,0.0013120858342812998
xrp_btc-XRPBTC,2018-01-15 20:11:13,gateIo,binance,3.6865721109922506E-4,0.07818642631538403,36.32312625,0.0047151050185125,0.005103399238125
ada_btc-ADABTC,2018-01-15 20:11:31,gateIo,binance,0.0012773564980813506,0.12735074875208,166.89224123,0.010030223697922998,0.0113503413260523
iota_btc-IOTABTC,2018-01-15 20:11:38,gateIo,binance,1.04204161048207E-5,0.008037663904128167,5.04434983,0.0012964483498083,0.0013120858342812998
xrp_btc-XRPBTC,2018-01-15 20:11:43,gateIo,binance,3.646261744874692E-4,0.07664879439180348,36.64665696,0.0047571025399776,0.005141525971488
ada_btc-ADABTC,2018-01-15 20:12:01,gateIo,binance,0.00418311983575133,0.12851314475873546,541.59953542,0.032550132078742,0.0368720963713936
iota_btc-IOTABTC,2018-01-15 20:12:11,gateIo,binance,4.111559999999936E-4,0.007998832730243833,200.0,0.051402,0.05202
ada_btc-ADABTC,2018-01-15 20:12:31,gateIo,binance,0.007381934340000002,0.1283250707037099,957.0,0.057525269999999996,0.06515256
bcd_btc-BCDBTC,2018-01-15 20:12:32,binance,gateIo,0.018743370712,3.8228137931034483,3.074,0.00490303,0.023703613999999998
iota_btc-IOTABTC,2018-01-15 20:12:38,gateIo,binance,4.1315999999999554E-4,0.008038132295719758,200.0,0.0514,0.05202
ada_btc-ADABTC,2018-01-15 20:13:01,gateIo,binance,0.0012740053018774522,0.12695326791950787,166.89224123,0.0100352304651599,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:13:02,binance,gateIo,0.028950914108000003,3.83335382685069,4.738,0.007552372000000001,0.036591574
iota_btc-IOTABTC,2018-01-15 20:13:09,gateIo,binance,4.171679999999926E-4,0.008116740602381364,200.0,0.051396000000000004,0.05202
ada_btc-ADABTC,2018-01-15 20:13:31,gateIo,binance,0.0012740053018774522,0.12695326791950787,166.89224123,0.0100352304651599,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:13:32,binance,gateIo,0.03274392323400001,3.834606022584693,5.357,0.008539058,0.041382825000000005
iota_btc-IOTABTC,2018-01-15 20:13:39,gateIo,binance,4.111559999999936E-4,0.007998832730243833,200.0,0.051402,0.05202
ada_btc-ADABTC,2018-01-15 20:14:01,gateIo,binance,0.0011704980000000018,0.12975257731958784,150.0,0.009021,0.010230000000000001
bcd_btc-BCDBTC,2018-01-15 20:14:02,binance,gateIo,0.05947416310200001,3.8557273869346735,9.689,0.015424888000000001,0.075080061
iota_btc-IOTABTC,2018-01-15 20:14:09,gateIo,binance,4.111559999999936E-4,0.007998832730243833,200.0,0.051402,0.05202
xrp_btc-XRPBTC,2018-01-15 20:14:14,gateIo,binance,7.330283600000002E-4,0.07116766375210924,79.0,0.01030002,0.0110758
ada_btc-ADABTC,2018-01-15 20:14:31,gateIo,binance,0.0012689951967957266,0.126411970074813,166.89224123,0.0100385683099845,0.0113503413260523
bcd_btc-BCDBTC,2018-01-15 20:14:32,binance,gateIo,0.05991206791200001,3.8524226415094343,9.781,0.015551790000000001,0.07564625400000001
iota_btc-IOTABTC,2018-01-15 20:14:51,gateIo,binance,2.0657999999999774E-5,0.008038132295719756,10.0,0.0025700000000000002,0.002601
xrp_btc-XRPBTC,2018-01-15 20:14:57,gateIo,binance,7.631084000000007E-4,0.07430461538461546,79.0,0.01027,0.0110758
ada_btc-ADABTC,2018-01-15 20:15:01,gateIo,binance,0.0012689885211060775,0.1263902925531915,166.89224123,0.0100402372323968,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:15:02,binance,gateIo,0.0393103186720276,3.862465408805031,6.40095593,0.0101775199287,0.0496074084575
iota_btc-IOTABTC,2018-01-15 20:15:10,gateIo,binance,4.1516399999999055E-4,0.008077434919646494,200.0,0.051398000000000006,0.05202
xrp_btc-XRPBTC,2018-01-15 20:15:15,gateIo,binance,7.623168200000002E-4,0.07422182909007001,79.0,0.01027079,0.0110758
ada_btc-ADABTC,2018-01-15 20:15:31,gateIo,binance,0.001270660781363203,0.12657788861180394,166.89224123,0.0100385683099845,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:15:33,binance,gateIo,0.037561212000000004,4.01295,6.0,0.00936,0.047034000000000006
iota_btc-IOTABTC,2018-01-15 20:15:39,gateIo,binance,4.331999999999947E-4,0.008431296224211652,200.0,0.05138,0.05202
xrp_btc-XRPBTC,2018-01-15 20:15:47,gateIo,binance,7.551610000000006E-4,0.07341781874039945,79.0,0.0102858,0.0110837
ada_btc-ADABTC,2018-01-15 20:16:01,gateIo,binance,5.663797200000002E-4,0.1273507487520799,74.0,0.0044474,0.00503274
bcd_btc-BCDBTC,2018-01-15 20:16:02,binance,gateIo,0.016004233499999996,4.023185897435897,2.55,0.003978,0.020030249999999996
iota_btc-IOTABTC,2018-01-15 20:16:09,gateIo,binance,1.7488319999999673E-5,0.008509965742759106,8.0,0.00205504,0.0020808
xrp_btc-XRPBTC,2018-01-15 20:16:14,gateIo,binance,5.185806999999987E-4,0.07234512391621249,55.0,0.007168150000000001,0.007716499999999999
ada_btc-ADABTC,2018-01-15 20:16:31,gateIo,binance,0.0012689885211060775,0.1263902925531915,166.89224123,0.0100402372323968,0.0113520102484646
iota_btc-IOTABTC,2018-01-15 20:16:39,gateIo,binance,4.372079999999918E-4,0.008509965742759104,200.0,0.051376000000000005,0.05202
xrp_btc-XRPBTC,2018-01-15 20:16:43,gateIo,binance,7.480367799999995E-4,0.07267495586767973,79.0,0.01029291,0.0110837
bcd_btc-BCDBTC,2018-01-15 20:17:03,binance,gateIo,0.07333939428427909,4.044937179487179,11.62253705,0.018131157798,0.09169019478745
iota_btc-IOTABTC,2018-01-15 20:17:12,gateIo,binance,3.372830999999924E-4,0.008470629452294565,155.0,0.039817950000000005,0.0403155
xrp_btc-XRPBTC,2018-01-15 20:17:17,gateIo,binance,7.614936399999995E-4,0.07407900399631105,79.0,0.01027948,0.0110837
ada_btc-ADABTC,2018-01-15 20:17:31,gateIo,binance,5.771181600000001E-4,0.12622440159574472,76.0,0.00457216,0.00516876
iota_btc-IOTABTC,2018-01-15 20:17:39,gateIo,binance,1.823398200000013E-4,0.008156049344281492,87.0,0.022356389999999997,0.022628699999999998
xrp_btc-XRPBTC,2018-01-15 20:17:47,gateIo,binance,0.004072714321016382,0.07254503535198263,431.45171184,0.0561404967446208,0.06044638482878399
ada_btc-ADABTC,2018-01-15 20:18:01,gateIo,binance,0.0012622994800775792,0.12564053156146182,166.89224123,0.010046912922046,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:18:02,binance,gateIo,0.07717314107999998,4.019987179487179,12.306,0.019197359999999997,0.09660209999999998
iota_btc-IOTABTC,2018-01-15 20:18:10,gateIo,binance,6.610559999999894E-5,0.008038132295719714,32.0,0.008224,0.0083232
xrp_btc-XRPBTC,2018-01-15 20:18:14,gateIo,binance,6.745399421999994E-4,0.07347732513451184,70.563,0.0091802463,0.0098929326
ada_btc-ADABTC,2018-01-15 20:18:31,gateIo,binance,0.0012622994800775792,0.12564053156146182,166.89224123,0.010046912922046,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:18:32,binance,gateIo,0.009826425776,3.9566525641025643,1.592,0.00248352,0.012339592
iota_btc-IOTABTC,2018-01-15 20:18:39,gateIo,binance,1.3773726000000042E-4,0.007998832730243984,67.0,0.01721967,0.0174267
xrp_btc-XRPBTC,2018-01-15 20:18:46,gateIo,binance,6.801962722799995E-4,0.07413905552991842,70.563,0.00917460126,0.0098929326
ada_btc-ADABTC,2018-01-15 20:19:01,gateIo,binance,0.001270660781363203,0.12657788861180394,166.89224123,0.0100385683099845,0.0113520102484646
bcd_btc-BCDBTC,2018-01-15 20:19:02,binance,gateIo,0.08625749029890599,3.9752051282051273,13.90953705,0.021698877798,0.108216198249
iota_btc-IOTABTC,2018-01-15 20:19:09,gateIo,binance,6.401999999999958E-5,0.004513377278014705,55.0,0.0141845,0.014305499999999999
xrp_btc-XRPBTC,2018-01-15 20:19:14,gateIo,binance,6.816103548E-4,0.07430461538461539,70.563,0.00917319,0.0098929326
ada_btc-ADABTC,2018-01-15 20:19:31,gateIo,binance,2.799193786363901E-4,0.13492000665225337,34.50367923,0.0020747062320999004,0.0023635020272550003
bcd_btc-BCDBTC,2018-01-15 20:19:32,binance,gateIo,0.037441859999999993,4.0442709008425135,6.0,0.009258,0.046812
btg_btc-BTGBTC,2018-01-15 20:19:34,binance,gateIo,2.4265796250274034E-4,0.014379916913989408,0.76356514,0.0168747819583486,0.017185560605979998
iota_btc-IOTABTC,2018-01-15 20:19:43,gateIo,binance,5.824170000000008E-5,0.00502098770221516,45.0,0.01159965,0.0117045
xrp_btc-XRPBTC,2018-01-15 20:19:47,gateIo,binance,6.809033135399981E-4,0.07422182909006977,70.563,0.009173895630000001,0.0098929326
ada_btc-ADABTC,2018-01-15 20:20:01,gateIo,binance,2.58896286881551E-4,0.12451775638898097,34.50367923,0.0020791917103998004,0.0023469402612246
bcd_btc-BCDBTC,2018-01-15 20:20:02,binance,gateIo,0.03295579950600001,4.052032404407,5.271,0.008133153,0.041187594
btg_btc-BTGBTC,2018-01-15 20:20:04,binance,gateIo,4.8686316456439654E-5,0.01065531531531524,0.20582003,0.004569204666,0.00463630199578
iota_btc-IOTABTC,2018-01-15 20:20:11,gateIo,binance,8.086535999999881E-5,0.005060055865921713,62.0,0.01598112,0.0161262
xrp_btc-XRPBTC,2018-01-15 20:20:16,gateIo,binance,6.809033135399981E-4,0.07422182909006977,70.563,0.009173895630000001,0.0098929326
ada_btc-ADABTC,2018-01-15 20:20:31,gateIo,binance,7.381748094799997E-4,0.13328925070609732,92.011,0.00553814209,0.00629999317
bcd_btc-BCDBTC,2018-01-15 20:20:32,binance,gateIo,0.020130834503999998,4.041683732987686,3.228,0.004980804000000001,0.025171944
xrp_btc-XRPBTC,2018-01-15 20:20:44,gateIo,binance,6.816103548E-4,0.07430461538461539,70.563,0.00917319,0.0098929326
ada_btc-ADABTC,2018-01-15 20:21:01,gateIo,binance,4.704461563835651E-4,0.13503973399833757,57.91788832,0.003483760982448,0.0039691128865696
bcd_btc-BCDBTC,2018-01-15 20:21:02,binance,gateIo,0.06173614548744912,4.044917692806222,9.89153964,0.01526264566452,0.07718368381092
iota_btc-IOTABTC,2018-01-15 20:21:09,gateIo,binance,2.1276000000000368E-4,0.00412325581395356,200.0,0.05159999999999999,0.05202
xrp_btc-XRPBTC,2018-01-15 20:21:14,gateIo,binance,6.886807673999989E-4,0.07513317936874507,70.563,0.0091661337,0.0098929326
ada_btc-ADABTC,2018-01-15 20:21:31,gateIo,binance,4.675583704719297E-4,0.13423312271366813,57.91788832,0.0034831818035648,0.0039656378132704
bcd_btc-BCDBTC,2018-01-15 20:21:32,binance,gateIo,0.03750174,4.050738820479585,6.0,0.009258,0.046872000000000004
xrp_btc-XRPBTC,2018-01-15 20:21:44,gateIo,binance,8.301576346799989E-4,0.07546496226705672,84.711,0.011000570460000001,0.0118764822
ada_btc-ADABTC,2018-01-15 20:22:01,gateIo,binance,7.437065107999999E-4,0.13442208548145682,92.011,0.00553262143,0.00629999317
bcd_btc-BCDBTC,2018-01-15 20:22:02,binance,gateIo,0.14558534339999998,4.0520739299610895,23.3,0.0359286,0.1819497
xrp_btc-XRPBTC,2018-01-15 20:22:14,gateIo,binance,8.437385021999987E-4,0.07679414032382409,84.711,0.010987016700000001,0.0118764822
ada_btc-ADABTC,2018-01-15 20:22:31,gateIo,binance,7.069941218000001E-4,0.12789280958721705,92.011,0.00552802088,0.00625858822
xrp_btc-XRPBTC,2018-01-15 20:22:44,gateIo,binance,1.026039999999998E-4,0.07923088803088787,10.0,0.0012950000000000001,0.001403
ada_btc-ADABTC,2018-01-15 20:23:01,gateIo,binance,7.152916737799998E-4,0.12958793132188695,92.011,0.00551973989,0.00625858822
bcd_btc-BCDBTC,2018-01-15 20:23:02,binance,gateIo,0.032573958468,4.014535667963684,5.262,0.008114004,0.040785761999999996
xrp_btc-XRPBTC,2018-01-15 20:23:14,gateIo,binance,1.0170219999999994E-4,0.07847997530673659,10.0,0.0012959,0.001403
ada_btc-ADABTC,2018-01-15 20:23:31,gateIo,binance,7.171355742200003E-4,0.12996531599132904,92.011,0.00551789967,0.00625858822
bcd_btc-BCDBTC,2018-01-15 20:23:32,binance,gateIo,0.05514667919999999,4.002229423201555,8.93,0.01377899,0.06909140999999999
xrp_btc-XRPBTC,2018-01-15 20:23:44,gateIo,binance,1.0290459999999998E-4,0.07948142426817022,10.0,0.0012947,0.001403
ada_btc-ADABTC,2018-01-15 20:24:01,gateIo,binance,7.199014248799999E-4,0.13053186519853185,92.011,0.00551513934,0.00625858822
bcd_btc-BCDBTC,2018-01-15 20:24:03,binance,gateIo,0.048693344400000005,4.002229423201555,7.885,0.012166555,0.061006245
xrp_btc-XRPBTC,2018-01-15 20:24:15,gateIo,binance,1.0310499999999987E-4,0.07964851293935872,10.0,0.0012945,0.001403
ada_btc-ADABTC,2018-01-15 20:24:31,gateIo,binance,7.245111759800007E-4,0.13147737518784453,92.011,0.005510538789999999,0.00625858822
